CarTitle,ImageURL,Price,Rating,PageDirectionLink,carPassenger,carTransmission Type,carSpecification
Chevrolet Colorado,https://mediaim.expedia.com/cars/42/3d5031a1-b109-4cac-821d-c01d145c9211.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$113,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkkoM1uod4gyIMtdc97BUd9oMakHwdlsNOuL4ioDN5VdrY&dailyPriceShown=113.15&totalPriceShown=152.55&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,4,Automatic,Standard Pickup Regular Cab
Chrysler 300,https://mediaim.expedia.com/cars/39/cbfdef35-59f1-410b-a133-9fb9f2273d13.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$112,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvolJtKbrElQYPcRHGz7r9y6pnzSOMm25uPTVZ38yhwmACta3KGBL8fwzW-A2IAisSeE&dailyPriceShown=112.42&totalPriceShown=152.84&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,5,Automatic,Premium
Cadillac Xt5,https://mediaim.expedia.com/cars/6/a5629d61-5ee0-4f4d-8f31-9d18622f9ef4.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$114,4.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvonTQBTp-KHVk4GViHiGn2WHUK55xWNK8P9p9tMA58rnqHw6fYV9bresyqUQiNwlbcI&dailyPriceShown=114.45&totalPriceShown=154.28&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=171.07&isCaliforniaUser=false,5,Automatic,Premium Elite SUV
Audi A4,https://mediaim.expedia.com/cars/15/b4641f8f-7221-41a9-818b-3364625c383f.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$114,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8WFUUehMrggsEIxxlaKC_cktHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=114.45&totalPriceShown=154.28&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=197.66&isCaliforniaUser=false,5,Automatic,Luxury
Chevrolet Siverado,https://mediaim.expedia.com/cars/42/b36fac70-30b9-42a3-b533-99bff5159f9b.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$115,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkkB4CfDau94HiMhBZD_TznZcakHwdlsNOuL4ioDN5VdrY&dailyPriceShown=114.6&totalPriceShown=154.48&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,4,Automatic,Premium Pickup Regular Cab
Hyundai Elantra,https://mediaim.expedia.com/cars/41/c8f7a458-d199-483f-a1db-7694f0b35f72.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$114,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomJlGlEmEluCh_9TziC_F_YU0qDYAcyWEpI69jt4pWKLZViLLQulHBxF1LN3tJKU0I&referenceTotalShown=158.0&dailyPriceShown=113.73&totalPriceShown=154.58&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize
Ford Escape,https://mediaim.expedia.com/cars/39/dbbf7779-7368-4044-90cf-2613e4704377.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$114,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomOChDPcL2T2e8SqgNYl8EU6yvEkdaqaK51TVZSdf2Qsn79d8hJ-KOz3s47aqg3wYo&referenceTotalShown=159.0&dailyPriceShown=114.44&totalPriceShown=155.52&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
Ford Edge,https://mediaim.expedia.com/cars/41/7b9722e2-1fbb-4a2c-830b-62018fd0f88b.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$114,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l9WAqwtZ0NuAP38UtePjL9bufBHXiPAuiXBokqiVgCyMm-EfJqZaeF5zKbJSKe5YECoV4bi_jriCEW0oGi46DMk&referenceTotalShown=159.0&dailyPriceShown=114.44&totalPriceShown=155.52&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard SUV
Nissan Maxima,https://mediaim.expedia.com/cars/42/3ee1f416-1747-460c-8788-84147a6e47ee.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$116,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkkcKhlQM__9TBSCHh55SWsjTR_Bi05IwcgZl_R_2mrrLs&dailyPriceShown=115.86&totalPriceShown=156.15&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,5,Automatic,Premium
Dodge Charger,https://mediaim.expedia.com/cars/40/5efe6ab9-4fcb-40f0-9987-f0eeb288e6cc.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$118,3.90,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvonis-na5kpn5E97zr6u8eJXtU_6dk53FNOCKzdnuzxQStqDIHscDo9stMflirPE-rM&dailyPriceShown=118.21&totalPriceShown=156.2&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,5,Automatic,Premium
Toyota Rav4,https://mediaim.expedia.com/cars/42/d938f88c-e24d-45ee-a3b5-574feecdbfbd.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$117,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkke6pI8S9ntVE-YFIcF9D_ATR_Bi05IwcgZl_R_2mrrLs&dailyPriceShown=116.65&totalPriceShown=157.19&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
Hyundai Kona,https://mediaim.expedia.com/cars/42/21b2d52f-0f21-44dc-8c7c-ffb1ce861ef6.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$117,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkkE90i3Uto6Yb28XzOLnthu8akHwdlsNOuL4ioDN5VdrY&dailyPriceShown=116.78&totalPriceShown=157.37&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.57&isCaliforniaUser=false,5,Automatic,Compact SUV
Chevrolet Malibu,https://mediaim.expedia.com/cars/41/5ca70133-1f83-4d01-a82b-86e3368d5aab.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$116,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomJlGlEmEluCh_9TziC_F_Yw3XgnOBc9faiH58GWzGdTpYSZhob8lWE2QRe4KNr7Fo&referenceTotalShown=161.0&dailyPriceShown=115.86&totalPriceShown=157.42&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,5,Automatic,Fullsize
Audi Q5,https://mediaim.expedia.com/cars/39/42281663-a011-411b-9f3f-d4a013babdfb.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$116,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l4ZpFNAkRXWXDb8ydpiTi-emfGnku-eFk7AX8ftH2tTwxJsSax10aZEy180cxpHWuThyk8e0T7NtMpgNxLJjO90&referenceTotalShown=161.0&dailyPriceShown=115.86&totalPriceShown=157.42&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=159.74&isCaliforniaUser=false,5,Automatic,Standard Elite
Chevrolet Malibu,https://mediaim.expedia.com/cars/41/a4189d8f-6576-4a1a-8ac5-dfb415d9a180.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$116,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomJlGlEmEluCh_9TziC_F_Y7S42Z33Qc1trs_upjh6ju5YSZhob8lWE2QRe4KNr7Fo&referenceTotalShown=161.0&dailyPriceShown=115.86&totalPriceShown=157.42&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard
Hyundai Elantra,https://mediaim.expedia.com/cars/41/c8f7a458-d199-483f-a1db-7694f0b35f72.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$116,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvoljQE9bcUyHWjMAuJlWY-vnU0qDYAcyWEpI69jt4pWKLXkReUSJrNnMnFJusRdPZ18&dailyPriceShown=116.05&totalPriceShown=157.67&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize
Audi A3,https://mediaim.expedia.com/cars/42/e78733a2-241f-435d-bf3b-c8ddfcfad61b.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$117,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkklLP7GWhqMQyOVCM7Nfd6lzR_Bi05IwcgZl_R_2mrrLs&dailyPriceShown=117.04&totalPriceShown=157.72&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,5,Automatic,Premium Special
Chrysler 300S,https://mediaim.expedia.com/cars/39/dc9335f7-52d9-4cc1-8ac7-49f106ecdb4c.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$117,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomOChDPcL2T2e8SqgNYl8EU3boQwd4PXesJ-yKbwnXRf730OrwcGKP-ZfLIlt5A5XE&referenceTotalShown=162.0&dailyPriceShown=116.57&totalPriceShown=158.36&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=197.66&isCaliforniaUser=false,5,Automatic,Luxury
Ford Escape,https://mediaim.expedia.com/cars/39/dbbf7779-7368-4044-90cf-2613e4704377.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$117,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvolJtKbrElQYPcRHGz7r9y6p6yvEkdaqaK51TVZSdf2QsgWTJSnj8fxEmqYmVKmZVNo&dailyPriceShown=116.78&totalPriceShown=158.63&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
Ford Edge,https://mediaim.expedia.com/cars/41/7b9722e2-1fbb-4a2c-830b-62018fd0f88b.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$117,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0lzaz7ofmQzyH3O-26mmZ7JnufBHXiPAuiXBokqiVgCyMT1mR0Xw77jMMyrPGSL9kUSWGfy94z4UnlVi9N69g7Jo&dailyPriceShown=116.78&totalPriceShown=158.63&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard SUV
Toyota Camry,https://mediaim.expedia.com/cars/42/f0ff4f23-edbf-4b70-bd4a-80c527e93415.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$118,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkkujdkL5E3wehzAe2A-lT7k8akHwdlsNOuL4ioDN5VdrY&dailyPriceShown=118.23&totalPriceShown=159.3&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,5,Automatic,Fullsize
Hyundai Sonata,https://mediaim.expedia.com/cars/40/822882d8-1bf6-4487-9a03-617d0e29f024.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$121,3.90,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvonis-na5kpn5E97zr6u8eJXcaz00D_7D75wS0H_ShHSzdqDIHscDo9stMflirPE-rM&dailyPriceShown=120.6&totalPriceShown=159.3&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,5,Automatic,Fullsize
Ford Mustang,https://mediaim.expedia.com/cars/42/e41f34f6-7f53-4b40-ac54-e03c1ab76dc2.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$118,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkkN2P1UQ1eKiRC9WQ0UCisJDR_Bi05IwcgZl_R_2mrrLs&dailyPriceShown=118.28&totalPriceShown=159.37&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,4,Automatic,Standard Convertible
Fully electric,https://mediaim.expedia.com/cars/40/2484c586-460c-484a-8e40-5149a9831e06.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$121,3.90,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvolew5CxbTT2oQC_VFg28uP2ochCL8RXkUVozyGGtl1vWReYJwa4v-IWo-AK_-oK3Jw&dailyPriceShown=121.1&totalPriceShown=159.94&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=159.74&isCaliforniaUser=false,5,Automatic,Standard Elite SUV
BMW X5,https://mediaim.expedia.com/cars/41/399fa0fb-1da4-4dcb-930c-eae0b5325361.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$118,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvolB2ULB4_Gpq3vJ-lTKBmV5MlumQNDOrXncqrsSzaeEzzjyKYa47vUKpZwJIqWrbJg&referenceTotalShown=163.0&dailyPriceShown=118.0&totalPriceShown=160.25&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=197.66&isCaliforniaUser=false,5,Automatic,Luxury Special Offer Car
Chevrolet Malibu,https://mediaim.expedia.com/cars/41/5ca70133-1f83-4d01-a82b-86e3368d5aab.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$118,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvoljQE9bcUyHWjMAuJlWY-vnw3XgnOBc9faiH58GWzGdTja4R09MCGx6vbGHRCkWKiM&dailyPriceShown=118.23&totalPriceShown=160.56&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,5,Automatic,Fullsize
